Segment,Country, Product , Discount Band , Units Sold , Manufacturing Price , Sale Price , Gross Sales , Discounts ,  Sales , COGS , Profit ,Date,Month Number, Month Name ,Year,Market Cap,Sales,Net Income,Total Revenue,Gross Profit,Operating Income,Net Profit,Total Assets,Total Liabilities,Shareholder Equity,Earnings Per Share (EPS),Price per Share,Total Debt,Interest Expense,Cash,Current Liabilities,Current Assets,Quick Assets,Debt Equity Ratio,Debt Ratio,Interest Coverage Ratio (ICR),Debt Service Coverage Ratio (DSCR),Dividend per Share,Book Value per Share (BVPS),Operating Cash Flow,Free Cash Flow,Capital Expenditures (CapEx),Depreciation & Amortization,Total Debt Service,Earnings Growth Rate (%),Price to Sales Ratio,Profit Margin Ratio,Current Ratio,Quick Ratio,Cash Ratio,Debt to Equity Ratio,D/C Ratio,Total Asset Turnover,P/E Ratio,Gross Profit Margin,Operating Profit Margin,Net Profit Margin,ROI,EBIT,EBITDA,ROE,ROCE,ROA,DSCR,PEG Ratio,PB Ratio
Government,Germany, VTT , Medium ," $2,338.00 ", $250.00 , $7.00 ," $16,366.00 "," $1,309.28 "," $15,056.72 "," $11,690.00 "," $3,366.72 ",01-06-2014,6, June ,2014,451932000000.0,15056.72,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,30015302.137517337,383494.98164274823,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,5.613548745335415e-07,8.206408130826023,143791.40330696196,373927.7950310559,383494.98164274823,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,France, VTT , Medium , $381.00 , $250.00 , $350.00 ," $1,33,350.00 "," $10,668.00 "," $1,22,682.00 "," $99,060.00 "," $23,622.00 ",01-08-2014,8, August ,2014,451932000000.0,122682.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,3683767.7898958283,47066.20824570842,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,4.573913755288266e-06,8.206408130826023,17647.469865179897,45892.0306972498,47066.20824570842,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Germany, VTT , Medium , $422.00 , $250.00 , $350.00 ," $1,47,700.00 "," $11,816.00 "," $1,35,884.00 "," $1,09,720.00 "," $26,164.00 ",01-08-2014,8, August ,2014,451932000000.0,135884.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,3325866.1799770393,42493.42498013011,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,5.066119697458394e-06,8.206408130826023,15932.905257425451,41433.32629301463,42493.42498013011,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Canada, VTT , Medium ," $2,134.00 ", $250.00 , $300.00 ," $6,40,200.00 "," $51,216.00 "," $5,88,984.00 "," $5,33,500.00 "," $55,484.00 ",01-09-2014,9, September ,2014,451932000000.0,588984.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,767307.7706694918,9803.622101788844,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.195890203326245e-05,8.206408130826023,3675.867082976787,9559.04763117504,9803.622101788844,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,United States of America, VTT , Medium , $808.00 , $250.00 , $300.00 ," $2,42,400.00 "," $19,392.00 "," $2,23,008.00 "," $2,02,000.00 "," $21,008.00 ",01-12-2013,12, December ,2013,451932000000.0,223008.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,2026528.1962978907,25892.23956091261,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,8.314335915124677e-06,8.206408130826023,9708.29251865404,25246.296590256854,25892.23956091261,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Canada, Amarilla , Medium , $708.00 , $260.00 , $20.00 ," $14,160.00 "," $1,132.80 "," $13,027.20 "," $7,080.00 "," $5,947.20 ",01-06-2014,6, June ,2014,451932000000.0,13027.2,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,34691414.88577745,443240.0331613854,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,4.85688929695402e-07,8.206408130826023,166192.80413289118,432182.36535863427,443240.0331613854,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,United States of America, Amarilla , Medium ," $2,907.00 ", $260.00 , $7.00 ," $20,349.00 "," $1,627.92 "," $18,721.08 "," $14,535.00 "," $4,186.08 ",01-06-2014,6, June ,2014,451932000000.0,18721.08,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,24140273.95855367,308431.808421309,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,6.979720360432017e-07,8.206408130826023,115646.4743487021,300737.24966722005,308431.808421309,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Germany, Amarilla , Medium ," $1,366.00 ", $260.00 , $20.00 ," $27,320.00 "," $2,185.60 "," $25,134.40 "," $13,660.00 "," $11,474.40 ",01-06-2014,6, June ,2014,451932000000.0,25134.4,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,17980616.207269717,229732.02304411485,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,9.37077793734349e-07,8.206408130826023,86137.9980425234,224000.81601311348,229732.02304411485,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Mexico, Amarilla , Medium ," $2,460.00 ", $260.00 , $300.00 ," $7,38,000.00 "," $59,040.00 "," $6,78,960.00 "," $6,15,000.00 "," $63,960.00 ",01-06-2014,6, June ,2014,451932000000.0,678960.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,665623.8953693885,8504.442912689998,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.5313448454463746e-05,8.206408130826023,3188.739981736774,8292.279530458349,8504.442912689998,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Germany, Amarilla , Medium ," $1,520.00 ", $260.00 , $20.00 ," $30,400.00 "," $2,432.00 "," $27,968.00 "," $15,200.00 "," $12,768.00 ",01-11-2014,11, November ,2014,451932000000.0,27968.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,16158895.881006865,206456.54176201375,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.0427219959562302e-06,8.206408130826023,77410.85876716247,201305.9964959954,206456.54176201375,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Midmarket,Germany, Amarilla , Medium , $711.00 , $260.00 , $15.00 ," $10,665.00 ", $853.20 ," $9,811.80 "," $7,110.00 "," $2,701.80 ",01-12-2014,12, December ,2014,451932000000.0,9811.8,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,46060050.143704526,588493.0960679998,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,3.658102002260919e-07,8.206408130826023,220655.42489655313,573811.7480992276,588493.0960679998,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Mexico, Amarilla , Medium ," $1,375.00 ", $260.00 , $12.00 ," $16,500.00 "," $1,320.00 "," $15,180.00 "," $4,125.00 "," $11,055.00 ",01-12-2013,12, December ,2013,451932000000.0,15180.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,29771541.501976285,380380.5375494071,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,5.659510833315065e-07,8.206408130826023,142623.64281949936,370891.0480895916,380380.5375494071,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Mexico, Amarilla , Medium , $635.00 , $260.00 , $300.00 ," $1,90,500.00 "," $15,240.00 "," $1,75,260.00 "," $1,58,750.00 "," $16,510.00 ",01-12-2014,12, December ,2014,451932000000.0,175260.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,2578637.45292708,32946.34577199589,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,6.534162507554666e-06,8.206408130826023,12353.228905625927,32124.42148807486,32946.34577199589,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,United States of America, VTT , Medium , $436.50 , $250.00 , $20.00 ," $8,730.00 ", $698.40 ," $8,031.60 "," $4,365.00 "," $3,666.60 ",01-07-2014,7, July ,2014,451932000000.0,8031.6,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,56269236.51576273,718932.2874645152,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.994395731808516e-07,8.206408130826023,269563.5860849644,700996.8262861697,718932.2874645152,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Canada, Carretera , Medium ," $1,094.00 ", $3.00 , $300.00 ," $3,28,200.00 "," $29,538.00 "," $2,98,662.00 "," $2,73,500.00 "," $25,162.00 ",01-06-2014,6, June ,2014,451932000000.0,298662.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1513188.8221467745,19333.482532093138,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.1134919792487115e-05,8.206408130826023,7249.087255827658,18851.163221300332,19333.482532093138,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Mexico, Carretera , Medium , $367.00 , $3.00 , $12.00 ," $4,404.00 ", $396.36 ," $4,007.64 "," $1,101.00 "," $2,906.64 ",01-10-2013,10, October ,2013,451932000000.0,4007.64,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,112767613.85753211,1440792.226846723,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.4941555992112507e-07,8.206408130826023,540224.8949506442,1404848.2673094391,1440792.226846723,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Canada, Montana , Medium ," $3,802.50 ", $5.00 , $300.00 ," $11,40,750.00 "," $1,02,667.50 "," $10,38,082.50 "," $9,50,625.00 "," $87,457.50 ",01-04-2014,4, April ,2014,451932000000.0,1038082.5,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,435352.68150652765,5562.348426064403,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,3.870249772480096e-05,8.206408130826023,2085.60196130847,5423.582528363593,5562.348426064403,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,France, Montana , Medium ," $1,666.00 ", $5.00 , $350.00 ," $5,83,100.00 "," $52,479.00 "," $5,30,621.00 "," $4,33,160.00 "," $97,461.00 ",01-05-2014,5, May ,2014,451932000000.0,530621.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,851703.9468848763,10881.922426741497,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.9782972976841062e-05,8.206408130826023,4080.17567717825,10610.447211851773,10881.922426741497,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,France, Montana , Medium , $322.00 , $5.00 , $300.00 ," $96,600.00 "," $8,694.00 "," $87,906.00 "," $80,500.00 "," $7,406.00 ",01-09-2013,9, September ,2013,451932000000.0,87906.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,5141082.519964508,65685.80711214252,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,3.2773712734742695e-06,8.206408130826023,24628.886515141174,64047.119764293675,65685.80711214252,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Canada, Montana , Medium ," $2,321.00 ", $5.00 , $12.00 ," $27,852.00 "," $2,506.68 "," $25,345.32 "," $6,963.00 "," $18,382.32 ",01-11-2014,11, November ,2014,451932000000.0,25345.32,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,17830984.18169508,227820.22716619872,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,9.449414566128918e-07,8.206408130826023,85421.17037780545,222136.71439145374,227820.22716619872,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Enterprise,France, Montana , Medium ," $1,857.00 ", $5.00 , $125.00 ," $2,32,125.00 "," $20,891.25 "," $2,11,233.75 "," $2,22,840.00 "," $(11,606.25)",01-11-2013,11, November ,2013,451932000000.0,211233.75,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,2139487.652896377,27335.482895133948,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,7.875360319412162e-06,8.206408130826023,10249.43645605875,26653.534816287647,27335.482895133948,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Canada, Montana , Medium ," $1,611.00 ", $5.00 , $7.00 ," $11,277.00 "," $1,014.93 "," $10,262.07 "," $8,055.00 "," $2,207.07 ",01-12-2013,12, December ,2013,451932000000.0,10262.07,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,44039068.14122297,562671.7182790607,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,3.825974725773223e-07,8.206408130826023,210973.70199189833,548634.5454669477,562671.7182790607,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Enterprise,United States of America, Montana , Medium ," $2,797.00 ", $5.00 , $125.00 ," $3,49,625.00 "," $31,466.25 "," $3,18,158.75 "," $3,35,640.00 "," $(17,481.25)",01-12-2014,12, December ,2014,451932000000.0,318158.75,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1420460.6976862967,18148.72782848185,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.1861810884973514e-05,8.206408130826023,6804.863603468394,17695.965017463765,18148.72782848185,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Germany, Montana , Medium , $334.00 , $5.00 , $300.00 ," $1,00,200.00 "," $9,018.00 "," $91,182.00 "," $83,500.00 "," $7,682.00 ",01-12-2013,12, December ,2013,451932000000.0,91182.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,4956372.968349016,63325.83799434099,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,3.3995093333552982e-06,8.206408130826023,23744.016340944487,61746.02564102564,63325.83799434099,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Mexico, Paseo , Medium ," $2,565.00 ", $10.00 , $300.00 ," $7,69,500.00 "," $69,255.00 "," $7,00,245.00 "," $6,41,250.00 "," $58,995.00 ",01-01-2014,1, January ,2014,451932000000.0,700245.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,645391.2559175717,8245.937578990211,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.6107010299569878e-05,8.206408130826023,3091.8134338695745,8040.223221872346,8245.937578990211,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Mexico, Paseo , Medium ," $2,417.00 ", $10.00 , $350.00 ," $8,45,950.00 "," $76,135.50 "," $7,69,814.50 "," $6,28,420.00 "," $1,41,394.50 ",01-01-2014,1, January ,2014,451932000000.0,769814.5,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,587066.104886307,7500.737593277341,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.8700747710098948e-05,8.206408130826023,2812.40077707032,7313.61400701078,7500.737593277341,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Midmarket,United States of America, Paseo , Medium ," $3,675.00 ", $10.00 , $15.00 ," $55,125.00 "," $4,961.25 "," $50,163.75 "," $36,750.00 "," $13,413.75 ",01-04-2014,4, April ,2014,451932000000.0,50163.75,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,9009135.08260447,115106.55722508785,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.8702390419282515e-06,8.206408130826023,43159.19160748548,112234.95272980988,115106.55722508785,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Canada, Paseo , Medium ," $1,094.00 ", $10.00 , $300.00 ," $3,28,200.00 "," $29,538.00 "," $2,98,662.00 "," $2,73,500.00 "," $25,162.00 ",01-06-2014,6, June ,2014,451932000000.0,298662.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1513188.8221467745,19333.482532093138,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.1134919792487115e-05,8.206408130826023,7249.087255827658,18851.163221300332,19333.482532093138,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Midmarket,France, Paseo , Medium ," $1,227.00 ", $10.00 , $15.00 ," $18,405.00 "," $1,656.45 "," $16,748.55 "," $12,270.00 "," $4,478.55 ",01-10-2014,10, October ,2014,451932000000.0,16748.55,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,26983350.797531728,344756.80342477415,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,6.24430831141759e-07,8.206408130826023,129266.52743073282,336156.03201471176,344756.80342477415,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Mexico, Paseo , Medium , $367.00 , $10.00 , $12.00 ," $4,404.00 ", $396.36 ," $4,007.64 "," $1,101.00 "," $2,906.64 ",01-10-2013,10, October ,2013,451932000000.0,4007.64,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,112767613.85753211,1440792.226846723,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.4941555992112507e-07,8.206408130826023,540224.8949506442,1404848.2673094391,1440792.226846723,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
